504	65	4	887838717
715	412	2	875962783
778	35	1	891234406
456	475	5	881372366
109	202	5	880578632
751	578	4	889298174
6	12	4	883601053
828	382	3	891037639
90	1109	3	891385652
1	147	3	875240993
640	926	3	886474913
830	1	4	891560596
377	173	5	891298589
313	163	2	891016757
406	205	2	879445642
28	196	4	881956081
846	302	5	883946861
877	582	2	882677280
305	179	1	886323966
399	628	3	882340719
334	277	3	891544904
846	526	4	883947960
345	1247	2	884993996
713	345	3	888881939
216	221	4	881432501
393	1285	3	889555176
226	509	4	883889322
279	1035	3	875309935
624	302	4	885215462
449	268	2	880410988
939	9	5	880260745
650	1474	3	891385288
313	31	4	891015486
751	302	4	888870893
943	468	2	888639575
465	198	2	883532119
275	96	3	880314914
360	157	4	880355994
828	737	1	891037948
532	100	5	893119335
318	482	5	884496156
910	183	4	880822060
861	529	5	881274718
940	264	1	884801053
94	746	4	891721716
82	15	3	876311365
899	28	5	884121214
130	27	4	875802105
373	709	5	877105451
492	650	2	879969644
186	302	3	891717742
851	681	1	886534672
699	544	4	879147109
323	876	2	878738949
880	96	4	880167695
871	187	5	888193081
344	1014	4	889814600
312	1126	4	891699455
316	487	3	880853810
271	951	2	885849606
524	642	4	884636182
449	269	5	879958444
770	111	5	875972059
606	427	4	880924106
350	89	4	882347465
259	172	4	883371882
54	291	1	891898613
343	260	1	876402556
639	19	4	891239813
87	472	4	879875996
676	1	5	892686188
26	1013	1	891383836
457	284	3	882394010
618	588	4	891307224
758	391	3	881980386
167	392	1	892738307
569	284	4	879793886
18	949	3	880131559
528	258	4	886812857
798	944	4	875914573
433	293	3	880585843
592	1025	1	882607745
351	873	3	879481643
64	241	3	889739380
230	582	4	880485380
474	381	4	887924683
10	168	4	877888812
568	661	4	877907126
928	276	5	880937144
64	435	4	889737771
507	302	5	889963959
214	608	4	891544114
561	705	3	885808000
288	318	4	886374316
61	258	4	891206125
72	188	4	880037203
690	1210	3	881180035
429	1438	1	882385705
234	657	4	892079840
152	699	5	882476911
347	943	4	881654545
327	1070	4	887744513
472	78	1	875982967
883	345	3	891691465
548	311	3	891042194
168	1012	5	884287509
110	294	3	886987540
761	628	4	876190689
500	252	2	883865889
663	1245	4	889492959
13	705	5	884538766
655	656	3	887430072
268	1059	3	875743310
267	576	3	878973760
639	778	5	891239613
887	202	5	881379346
34	898	5	888602842
828	59	5	891036972
56	228	3	892676340
496	607	3	876065822
417	268	4	879649657
130	934	4	876251341
342	724	1	875320297
273	315	4	891292846
844	588	4	877388040
7	190	5	891351728
588	1411	1	890032421
627	530	3	879531195
669	150	3	892549477
474	68	3	887926804
790	232	4	885156773
450	631	4	882394251
92	11	4	875653363
254	172	5	886472051
326	229	3	879876941
487	58	5	883446907
197	22	5	891409839
543	1262	2	876382812
298	71	5	884183016
481	66	3	885828203
497	550	4	879310913
727	933	1	883709009
592	939	3	882956510
489	349	4	891449155
831	741	2	891354726
450	497	5	882374422
668	993	4	881591257
690	274	3	881177721
346	62	3	875263634
653	62	3	880151691
930	705	2	879535609
457	145	3	882549998
927	294	5	879199250
339	410	2	891034953
299	1050	4	878192721
432	111	4	889416456
455	286	5	878585250
877	307	3	882676190
69	48	5	882145428
560	89	5	879975752
397	172	5	885350381
456	1020	4	881373506
275	450	3	876198296
46	245	3	883614625
91	318	5	891439090
417	674	2	879649560
42	281	3	881105728
579	49	3	880952360
557	305	3	881179268
727	184	3	883710761
902	483	4	879465448
181	930	1	878963275
432	93	2	889415812
355	328	4	879486422
445	752	1	891199167
373	2	4	877100416
125	70	3	892838287
7	187	4	891350757
49	477	2	888067727
674	222	3	887762839
70	95	4	884065501
794	242	5	891034156
236	427	5	890118153
81	726	4	876534505
653	451	2	880152351
385	145	1	879449745
751	197	3	889296961
181	106	2	878963167
406	1194	4	879446588
864	201	5	888887172
543	397	3	877547005
308	430	4	887738717
332	96	5	887939051
207	841	3	876018501
555	248	4	879963127
840	756	4	891203664
751	381	1	889134419
503	1475	5	880382768
66	7	3	883601355
880	456	3	880175270
676	688	1	892685695
758	687	3	881295189
181	877	2	878961668
207	1283	4	884386260
489	322	5	891366571
148	70	5	877021271
804	655	4	879442377
342	1163	3	875318266
425	1596	2	878738695
551	317	5	892777092
766	675	3	891308927
721	322	4	877136891
405	233	1	885547952
747	185	5	888640437
733	16	3	879535969
13	303	4	881514876
168	291	4	884287668
457	980	4	882395283
870	367	4	875679768
57	756	3	883697730
896	176	5	887235690
936	259	3	886831709
293	1209	2	888908117
406	655	3	880131704
320	452	3	884751589
39	339	3	891400609
6	478	4	883602762
213	50	5	878870456
846	135	4	883947694
454	357	3	881959844
921	111	4	879380097
755	319	3	882569801
788	64	5	880868005
868	188	3	877103320
883	226	3	892557605
758	58	4	881977169
11	58	3	891904596
43	847	5	875975468
601	210	4	876350060
381	588	3	892697338
751	1035	2	889298585
497	54	3	879362071
62	1091	3	879376709
577	174	5	880475043
504	1437	2	887911545
653	967	2	880153123
860	272	3	885145344
854	762	2	882812905
537	210	3	886031912
506	430	4	874873703
167	673	4	892738341
217	373	2	889070307
798	1	4	875295695
650	673	3	891369924
892	521	5	886608263
210	419	4	887737678
405	177	1	885547996
407	657	4	875553625
263	69	5	891298914
221	508	4	875244160
425	379	2	878738887
13	346	4	883670552
64	527	4	879365590
655	326	2	888474742
334	187	4	891547107
733	298	2	879535502
698	751	3	886365557
48	308	5	879434292
650	485	3	891385422
561	1512	5	885807455
830	49	5	892503093
493	89	4	884130933
181	1	3	878962392
896	732	4	887159674
244	433	5	880603683
902	258	3	879463109
774	1215	1	888558623
486	123	3	879875278
276	977	2	874787090
533	283	3	879365733
836	12	5	885754118
422	53	4	879744183
347	204	4	881653830
25	82	4	885852150
152	966	5	882829150
834	288	5	890860566
405	536	1	885549746
111	303	3	891680028
566	70	4	881649563
417	663	3	879647040
825	844	2	892949244
408	334	2	889679901
711	727	4	879993629
713	310	4	888882133
116	1253	2	876454109
108	237	3	879879796
669	340	4	891182948
180	732	3	877128137
373	472	3	877111951
13	110	3	882141130
470	273	3	879178370
622	294	3	882589830
880	282	2	880166966
303	416	3	879468179
450	1092	3	882469627
860	49	2	885991316
301	58	4	882077285
574	344	5	891278962
815	77	4	878695798
385	132	4	879446235
757	31	4	888445570
424	688	2	880859228
655	686	2	887427866
908	357	3	879723046
94	436	5	891721815
63	181	3	875747556
671	583	3	884034132
894	961	4	882404642
514	988	2	885180989
271	657	4	885848559
466	294	3	890282986
472	747	5	875982051
672	874	4	879787643
94	274	4	891722511
346	1231	3	875265106
101	118	3	877136424
731	494	3	886179161
591	357	5	891031228
221	128	3	875246209
389	507	5	879991196
885	549	3	885714409
280	419	3	891701047
829	318	5	883149860
399	153	2	882351347
875	174	5	876465025
286	969	5	878142001
472	569	4	892790676
308	1073	3	887736798
886	132	3	876032399
327	285	4	887744459
14	19	5	880929651
845	690	5	885409719
468	172	4	875293386
293	871	1	888908066
425	475	5	878737945
588	366	5	890027430
498	656	3	881957999
268	200	4	875309459
566	33	2	881650907
774	774	1	888557883
181	1011	1	878963204
267	164	3	878972342
817	328	4	874815679
868	410	3	877104414
59	1119	4	888206094
102	734	2	892993786
190	118	3	891033906
497	501	2	879309993
593	501	2	886193661
380	28	4	885479436
445	597	1	891200320
269	823	3	891446514
201	568	3	884112245
843	182	2	879444739
495	660	3	888635144
653	333	5	878853678
314	993	5	877886279
105	286	4	889214306
106	14	4	881449486
455	898	3	883768822
210	185	4	887736232
268	636	3	875744174
720	319	3	891263340
472	132	5	875979853
507	181	5	889965997
234	1450	3	892335213
303	790	4	879485507
201	806	3	884140049
338	514	5	879438114
299	270	4	878052375
7	553	3	892134010
671	237	5	884037003
707	1397	1	886289521
798	116	3	875554781
215	144	4	891435107
711	741	4	886030774
102	241	3	888802038
401	1	2	891032170
804	949	3	879445254
435	101	3	884132184
347	187	5	881653652
234	156	2	892078936
240	873	2	885775857
540	109	4	882157194
586	44	3	884065692
393	781	4	889729159
487	249	1	884637200
413	877	3	879969100
566	97	3	881650090
745	427	4	880123361
417	1446	3	879648824
693	443	2	875483741
57	109	4	883697293
25	116	4	885853335
747	50	5	888639060
656	245	1	892319084
363	653	3	891495682
442	436	3	883390048
429	210	4	882387731
690	546	4	881178383
708	147	4	892719246
634	1199	1	875728913
417	855	2	879647450
463	127	5	890530105
867	198	5	880078723
83	755	5	887665423
892	321	5	886610341
727	282	4	883709157
561	709	3	885808824
308	436	4	887739257
405	67	5	885547360
848	42	2	887040097
798	1183	1	875915190
782	873	4	891498512
346	7	2	874947923
374	193	4	883628973
643	685	3	891445354
222	715	2	878183924
345	202	3	884992218
592	527	5	882955889
239	1098	5	889180487
280	546	4	891702252
919	270	4	885059422
279	1336	1	875298353
94	509	5	885873159
303	41	5	879485686
341	887	5	890757745
308	162	4	887739095
524	186	3	884634995
716	949	3	879796718
194	168	5	879521254
851	987	1	875730601
537	474	5	886030805
336	1218	3	877757790
450	878	2	884098534
487	150	5	883442430
487	121	4	883444832
328	371	4	885046773
268	425	4	875310549
518	1040	3	876823541
766	82	3	891309558
665	423	4	884294611
457	227	4	882392853
601	671	4	876348572
918	211	2	891987752
460	275	3	882912261
13	353	4	886261450
247	1022	4	893097024
782	879	3	891498267
682	581	2	888517948
323	257	2	878739393
328	482	3	885046580
179	305	4	892151270
486	50	5	879874582
658	960	4	875147873
207	170	4	877125221
269	674	2	891451754
757	181	3	888444314
568	427	4	877907720
436	1248	3	887770485
561	89	4	885809556
715	591	4	875962109
416	869	3	892439992
357	411	3	878952041
868	47	2	877108302
405	603	3	885548578
308	589	4	887737760
154	286	4	879138235
195	877	3	887567629
447	274	1	878854552
279	1291	4	875297708
496	699	3	876068220
450	139	5	882812558
911	238	2	892839970
592	70	4	882956803
339	632	4	891033794
518	471	3	876822873
603	474	4	891956803
526	919	3	885682400
144	1013	1	888104446
856	328	3	891489478
533	1033	4	879192702
207	423	4	875774463
630	756	4	885667551
890	429	4	882403045
314	735	5	877888855
279	1206	5	884986688
711	71	3	879994581
115	644	3	881172183
496	721	5	876067215
774	96	2	888557276
141	50	4	884584735
916	237	3	880843419
655	979	3	888893279
707	319	5	879439088
207	196	4	880911845
429	796	3	882386601
876	238	4	879428406
664	425	3	876524937
130	65	4	875216786
151	463	5	879525002
815	96	5	878693871
194	376	2	879528752
931	255	4	891036755
368	96	3	889783678
866	344	2	891221165
117	411	3	880126232
58	684	4	884305271
303	419	4	879467328
416	125	5	893213796
313	176	4	891013713
548	657	5	891044411
727	62	3	883712603
659	528	4	891385012
467	302	4	879532127
782	324	2	891498381
160	460	2	876861185
293	175	2	888906244
592	306	5	882607528
295	740	4	879517225
399	54	4	882343126
508	210	4	883777125
543	177	4	877545356
551	185	5	892777885
301	11	4	882076291
921	237	3	879379562
887	720	5	881380813
200	982	2	891825589
187	64	5	879465631
234	268	2	891033261
620	758	2	889987073
758	657	5	881975213
308	71	4	887739257
583	265	4	879384522
184	213	5	889909045
497	182	4	879310705
846	1018	4	883949421
328	177	3	885047099
766	510	3	891310038
89	736	3	879460027
871	4	3	888193338
130	363	3	876250781
92	712	3	875656392
429	357	5	882385636
460	311	5	882912418
592	1070	5	882956158
378	703	4	890572396
721	878	3	877137598
102	432	3	883748418
554	8	4	876550526
738	176	5	892844079
661	515	5	876017294
474	1020	3	887926573
308	59	4	887737647
497	260	4	878759529
43	393	4	883956417
534	825	4	877808281
223	969	5	891550649
763	732	3	878919206
95	420	4	888956001
877	306	3	882675993
908	204	4	879722427
113	329	3	875935312
405	776	1	885549094
806	433	4	882389523
854	188	4	882814368
568	1005	1	877907877
325	1232	1	891479228
693	572	2	875484148
585	1344	3	891282573
846	609	5	883949199
897	117	3	879993210
334	345	2	891544177
18	805	4	880131358
913	202	4	880825052
916	1074	3	880844985
269	106	1	891451947
201	537	3	884141053
936	1011	4	886832757
336	50	4	877759224
85	234	4	882995015
885	151	4	885716221
179	272	5	892151202
279	100	4	875249259
69	235	3	882126048
569	7	4	879793909
158	177	4	880134407
361	66	4	879441075
387	227	4	886483195
864	178	4	888887248
303	54	3	879484695
493	208	4	884131897
406	664	2	884630973
160	544	4	876768106
569	283	4	879793847
331	482	2	877196235
589	289	3	883352679
162	42	3	877636675
478	218	3	889396731
547	340	4	891282757
334	163	4	891548602
713	1656	2	888882085
523	1121	5	883700969
294	1011	2	889242370
823	128	2	878438733
345	221	5	884900899
758	39	2	881974931
479	879	4	879459657
450	252	3	887834953
487	783	4	884045361
758	355	4	888461050
18	404	4	880132055
21	980	2	874951349
939	237	5	880261056
43	186	3	875981335
497	805	3	879362835
398	144	5	875658715
335	347	5	891567004
846	789	4	883948417
450	414	3	882396564
758	172	4	881974880
284	903	4	885329238
450	748	4	882370410
798	90	3	875914860
5	227	4	875636099
749	1092	3	878850703
495	176	5	888632496
17	13	3	885272654
13	636	2	882397502
622	143	4	882670228
848	162	2	887048541
396	619	3	884646191
716	300	5	879792599
268	121	2	875743141
919	331	4	875920290
711	191	5	879993959
547	269	3	891282555
721	678	3	877137527
429	109	3	882385034
298	419	5	884182774
543	461	3	875659175
532	840	4	892867296
308	614	3	887739757
429	472	3	882387434
498	337	4	881954617
301	660	4	882076782
389	728	3	880089302
691	79	5	875543025
130	228	4	875216420
716	566	3	879796010
870	253	4	887567321
327	265	2	887818511
295	79	4	879517600
884	638	4	876859301
666	959	4	880139149
230	568	3	880484567
174	14	5	886433771
14	475	3	876964936
56	194	5	892676908
805	24	4	881694923
811	258	5	886377311
190	826	3	891626040
204	321	1	892388900
398	523	4	875717779
558	137	4	879435896
534	147	5	877808031
504	77	4	887840681
943	50	4	875501835
315	273	3	879821349
115	33	4	881171693
102	264	2	883277645
487	222	4	883442018
622	433	4	882669886
452	969	2	875276006
551	144	5	892778035
537	239	2	886031933
189	234	5	893265401
236	313	4	890115777
806	70	2	882388628
863	340	3	889288911
561	1529	3	885809064
459	685	3	879563613
538	28	3	877107491
454	326	4	881958362
705	8	3	883427904
425	1597	3	878738596
7	133	5	891353192
721	881	3	877137359
440	242	5	891546594
447	9	2	878854195
181	983	2	878963038
887	931	3	881379009
92	582	5	875641516
631	877	2	888465131
72	195	5	880037702
13	200	3	882140552
345	381	4	884993505
5	98	3	875720691
698	133	2	886367586
92	527	3	875653549
466	182	4	890284706
197	174	5	891409798
796	79	5	892661988
452	99	3	875562410
495	402	3	888635050
425	271	5	890346597
782	358	4	891498641
151	175	5	879524244
842	749	4	891218060
295	157	5	879966498
936	1007	5	886833795
419	1	4	879435590
665	313	4	884618217
851	10	3	875730030
843	625	2	879448542
102	596	2	883748352
409	1093	2	881106087
807	205	3	892528605
382	1381	3	875945757
777	238	4	875980541
221	4	3	875245462
265	591	5	875320424
144	785	4	888106016
823	197	5	878437623
642	204	4	885602593
253	234	4	891628252
717	7	4	884642160
271	815	3	885848153
136	19	4	882693529
271	614	4	885848373
305	61	4	886323378
437	387	2	880140726
795	231	4	883254844
532	125	5	893119415
7	417	3	892132652
85	432	4	880838305
747	664	2	888638876
600	541	1	888451977
798	164	4	875303502
193	332	3	889123257
128	1063	2	879967047
823	52	3	878439605
653	1023	3	878855109
307	209	5	879283798
263	315	4	891296896
416	402	5	893212623
361	97	4	879440740
25	1	5	885853415
704	318	5	891397491
196	1241	3	881251642
872	974	4	888479701
914	387	3	887124121
666	223	3	880314144
806	81	5	882389727
474	514	4	887926632
786	89	4	882842878
406	665	3	879792928
286	781	4	877532777
752	316	3	891208329
164	181	5	889401906
717	815	3	884642817
425	759	2	878738290
353	272	5	891402757
456	98	3	881372779
141	866	5	884585071
666	248	3	880313640
718	284	4	883349191
472	576	5	892790952
393	233	3	889730460
307	175	4	877117651
63	322	2	875746986
178	792	5	882827834
262	338	4	879961532
276	949	3	874836725
423	323	3	891395047
290	99	4	880473918
276	1267	4	874791102
328	180	4	885046134
277	762	3	879543931
200	45	3	884128372
25	13	4	885852381
733	273	4	879535603
923	472	4	880388547
248	515	5	884535085
135	294	4	879857575
781	483	5	879633942
624	240	2	879793129
493	343	3	884130074
226	507	2	883889146
429	141	3	882386966
747	4	4	888733111
660	266	2	891197639
923	741	5	880387792
22	732	4	878886710
493	25	4	884132717
892	393	4	886607679
592	988	1	882607745
59	14	5	888203234
393	15	3	887744266
595	871	2	886921945
506	96	4	874873423
871	989	3	888192744
392	510	4	891038979
472	231	5	875980418
642	375	1	886131744
491	493	4	891185129
637	410	2	882904148
178	1038	2	882823566
464	16	4	878355211
154	642	3	879138910
825	195	5	881101543
634	331	4	875728702
450	347	4	887047775
321	32	3	879440716
222	368	1	881061326
392	319	5	891037385
854	144	3	882814298
758	53	4	882053613
494	50	5	879541246
363	179	4	891496373
543	471	3	875657863
346	72	3	874951714
416	1147	4	888702100
846	451	4	883949379
104	354	3	888442202
457	15	4	882393688
886	89	4	876031720
5	66	1	875721019
804	1025	4	879440765
308	921	4	887738268
738	96	5	892844112
301	1013	3	882075286
57	294	4	883696547
58	185	2	884304896
896	423	3	887159172
144	100	5	888104063
200	478	5	884128788
160	484	5	876862243
346	727	1	874947794
339	175	5	891032793
293	5	3	888906576
387	381	4	886482969
232	194	4	888549988
451	300	4	879012550
214	135	3	891544175
92	134	4	875656623
92	1213	2	875907079
174	407	1	886515295
806	188	3	882388159
509	307	2	883590729
934	162	3	891191546
432	313	4	889415763
440	988	1	891577504
674	125	5	887762779
880	95	3	880241219
831	31	4	891354612
244	833	3	880607878
727	195	4	883710375
